admirer	(…の)賞賛者;(特に美人を)敬慕する人《+『of』+『名』》
admiring	感嘆する,賞賛する
admissibility	《しばしばthe ~》許容,容認;許容できること
admissible	(理由・計画・証拠などが)受け入れられる / (地位に)つく資格がある《+『to』+『名』》
admission	〈U〉(場所・学校・会などへ)『入ることを許すこと』,入場(入学,入会)許可,(…へ)入る権利《+『to』+『名』...
admit	(場所・会・学校などへ)…を『入れる』,に入ることを許す《+『名』+『to』(『into』)+『名』》 / 〈事実...
admittance	(場所への)入場,入場許可《+『to』+『名』》
admitted	認められた;明白な / (悪いことを)自認している
admittedly	明らかに,疑いなく
admix	(…と)…を混合する《+『名』+『with』+『名』》 / 混合する,まざる(mix)
admixture	混合すること;〈C〉混合物;混入物,添加物
admonish	〈人〉に注意する,忠告する,を穏やかにさとす
admonishment	=admonition
admonition	忠告,警告;(穏やかな)訓戒
admonitory	忠告の,注意を促す,たしなめる
ado	騒ぎ,騒動(fuss);めんどう
adobe	〈U〉《集合的に》(泥を固め天日で干して作る)アドービれんが,日干し煉瓦 / 〈C〉アドービれんが造りの家屋(米南...
adolescence	青春期,思春期
adolescent	青春期の,青年らしい / 青春期の人,若者
adonis	アドニス(ギリシア神話で,女神アフロディテ(Aphrodite)に愛された美青年) / 〈C〉美青年
adopt	〈考え・習慣など〉を『取り入れる』,採用する / (法律によって)(…として)…を養子にする,家族(部族)の一員に...
adoption	(考え・方法・規則・法案などの)採用,採択《+『of』+『名』》 / 養子縁組
adoptive	養子関係の
adorable	とても愛らしい, 非常に魅力的な
adoration	崇拝,礼拝 / 敬愛,愛慕
adore	〈人〉を『深く愛する』,敬愛する / 〈神〉をあがめる,崇拝する(worship) / 《話》…が大好きである
adorer	礼拝者,崇拝者 / 賛美者,熱愛者
adoring	愛情(崇拝)をこめた
adorn	(装飾品などで)…を『飾る』《+『名』+『with』+『名』》
adornment	〈U〉飾ること,装飾 / 〈C〉装飾品
adrenal	副腎(じん)の
adrenalin	アドレナリン(副腎髄質ホルモン) / 《A-》アドレナリン剤
adrenaline	アドレナリン(副腎髄質ホルモン) / 《A-》アドレナリン剤
adrift	(船などが)漂って / (人が)あてもなく,放浪して
adroit	器用な,機敏な;(…に)巧みな《+『at』(『in』)+『名』(doing)》
adsorb	〈ガス・液体など〉を吸着する
adsorbate	吸着物
adsorption	吸着[作用](密度の高い層で気体・液体・溶解物質を漉(こ)して取る作用)
adulate	《しばしば受動態で》(人に取り入るために)…にへつらう,追従(ついしょう)する
adulation	(…に対する)へつらい,おせじ《+『for』+『名』》
adulator	へつらう人,おべっか使い
adulatory	こびへつらう,おもねる
adult	『おとなの』,成人した,成熟した / 成人向きの / 『おとな』,成人
adulterant	(品質を落とす)混ぜ物 / 混ぜ物をする
adulterate	(粗悪なものを)…に混ぜて品質をおとす《+『名』+『with』+『名』》
adulteration	〈U〉混ぜ物をすること / 〈C〉粗悪(不良)品
adulterer	姦通(かんつう)者,姦夫(かんぷ),間男
adulteress	姦通した女(人妻),姦婦(かんぷ)
adulterous	姦通の,不貞の
adultery	姦通,不義
adulthood	成人(おとな)であること,成年期
adumbrate	〈特に,未来の事〉を漠然と(かすかに)予示する / …の輪郭をざっと描く
adumbration	(漠然とした)予示,前兆 / 大体の輪郭
advance	…を『前進させる』,前に出す / 〈事〉を『進める』,促進する / (ある階級・地位などに)〈人〉を昇進させる《+...
advanced	進出した,前進した / 進歩した / 上級の,高等の / (時が)進んだ,進行した
advancement	〈U〉〈C〉進歩,発達(advance) / 〈U〉(…の)促進,振興《+『of』+『名』》 / 〈U〉(…への)...
advancer	前進する人(もの)
advantage	〈C〉(…に対する)『有利な立場』,利点,優位《+『over』+『名』》 / 〈U〉利益,便宜,好都合 / (また...
advantageous	『有利な』,好都合な
advantageously	有利に,好都合に
advent	《the ~》(際立ったもの・事件・人の)出現,到来《+『of』+『名』》 / 《A-》キリストの降臨;降臨節(ク...
adventist	キリスト再臨論者
adventitious	侵入的な,よそ者の,外来の
adventure	〈U〉〈C〉『冒険』 / 〈C〉珍しい経験,意外なできごと / =venture
adventurer	冒険家 / やま師,投機家
adventuresome	大胆な,勇敢な
adventuress	女性冒険家 / 女やま師
adventurous	冒険好きな,大胆な / 冒険的な,危険な
adverb	『副詞』(《略》ad.,adv.)
adverbial	副詞の,副詞的な
adversary	敵(enemy);対抗者
adversative	反対の意味の,対照を表す
adverse	反対の,逆の / 逆方向の
adversity	〈U〉逆境,不幸 / 《しばしば複数形で》不幸(不運)なできごと
advert	《英》広告,宣伝(advertisementの略)
advertent	《まれ》注意深い,用心深い
advertise	…を『広告する』,宣伝する;…を言いふらす / 宣伝する / (…を求めて)広告を出す《+『for』+『名』》
advertisement	(印刷物・放送などによる)(…の)『広告』,宣伝《+『for』+『名』》(《略》ad.,adv.,advt.;また...
advertiser	広告者,広告主
advertising	《集合的に》広告;広告業 / 広告の
advertize	《米》=advertise
advice	〈U〉『忠告』,助言;(医者・弁護士などの)意見,指示 / 〈U〉〈C〉(商業取引上の)通知;《複数形で》報道,報告
advisability	(物事の)適否;得策
advisable	勧めることができる,得策の
advise	〈人〉に〈事〉を『忠告する』,助言する,すすめる / (おもに商取引き用語で)…に通知する,知らせる / (…につ...
advised	《おもに副詞と共に複合語を作って》熟慮された / 《補語にのみ用いて》(…について)知らされた,情報を得た《+『o...
advisement	熟慮,熟考
adviser	忠告者,助言者;顧問
advisor	忠告者,助言者;顧問
advisory	勧告の,忠告の;諮問の
advocacy	(考え・主義・政策などの)弁護,擁護;唱道
advocate	〈考え・主義・政策など〉を弁護(擁護)して言う,主唱する / 擁護者,主唱者 / 弁護士
adze	(材木をけずる)手おの
aegis	保護,援助
aeneas	アイネアス(トロイ戦争の勇士でローマの建国の祖)
aeolian	アイオロスの(ギリシア神話の風の神) / 風の,風に吹かれた
aeon	無限に長い時間
aerate	…を空気にさらす,曝気(ばっき)する / 〈液体〉に空気(特に炭酸ガス)を入れる
aeration	曝気,空気にさらすこと / 気体(特に炭酸ガス)を入れること
aerator	通気装置 / (穀物の)煙消毒装置
aerial	《名詞の前にのみ用いて》空気の,大気の / 航空の / 空中に生長する / (空気のように)希薄な,軽やかな / ...
aerialist	(空中ぶらんこ・綱渡りなどをする)空中曲芸師
aerie	高巣(ワシなどが崖(がけ)の上などに作る巣)
aerobatic	曲芸(高等)飛行の
aerobatics	曲芸(高等)飛行術
aerobe	好気性生物(空中の酸素を必要とするバクテリア類)
aerobic	(有機体が)好気性の
aerodrome	《英》=airdrome
aerodynamic	空気力学の,航空力学の
aerodynamics	《単数扱い》空気力学,航空力学 / 《複数扱い》航空力学的特性
aerofoil	=airfoil
aerogram	航空書簡 / 航空郵便で送られる手紙
aerogramme	航空書簡 / 航空郵便で送られる手紙
aerology	高層気象学
aeronaut	軽気球(飛行船)の操縦士(搭乗者)
aeronautic	航空学の,飛行術の
aeronautical	航空学の,飛行術の
aeronautics	航空学,飛行術
aeroplane	=airplane
aerosol	エアロゾル(気体中に微粒子が分散した状態)
aerospace	気圏,航空宇宙(大気圏と大気圏外をまとめた名称) / 気圏の,航空宇宙の
aery	=ethereal / =aerie
aeschylus	アイスキュロス(525‐456B.C.;ギリシアの悲劇詩人)
aesop	イソップ(イソップ物語を書いたといわれる古代ギリシアの作者)
aesopian	イソップの;イソップ物語風な
aesthete	唯美主義者
aesthetic	美学の;審美的な
aesthetics	美学
aestivate	夏を過ごす;(カタツムリなどが)夏眠する
aether	=ether
aetiology	《英》病因学,原因論,原因の研究 / =etiology 《米》
af	air force 空軍
afar	遠くに,はるかに
affability	愛想のよさ,人好きのすること
affable	(人が)近づきやすい,親しみのもてる
affair	〈C〉(個人的に関心・関係のある)『事』,事柄 / 〈C〉『事件』,でき事 / 《複数形で》仕事,業務 / 〈C〉...
affect	{動}…に影響する / 感動させる / (文学的)…のふりをする,装う / (病気などが)…を冒す / {名}(心...
affectation	〈C〉〈U〉(…の)見せかけ,ふりをすること《+『of』+『名』》 / 〈U〉〈C〉気どり,てらい;〈C〉きざな言動
affected	影響された,作用を受けた / 感動した / (病気などに)冒された / 気どった,きざな
affecting	心を打つ,感動的な
affection	〈U〉(…に対する)『愛情』,好意,《しばしば複数形で》恋情《+『for』(『toward』)+『名』》 / 〈C...
affectionate	愛情のこもった,優しい
affectionately	愛情をこめて,優しく
afferent	(神経・血管などが)求心性の(末梢(まっしょう)から中枢に向かうこと)
affiance	(…と)〈人〉を婚約させる《+『名』+『to』+『名』》
affidavit	(法廷などにおける)宣誓供述書
affiliate	(規模がさらに大きいグループに)…を加入させる,合併する,提携させる《+『名』+『with』(『to』)+『名』》...
affiliation	加入,加盟 / 同盟,合同,提携
affinity	〈C〉(人・物に対する)好み,親近感《+『for』(『to, with』)+『名』》 / 〈U〉〈C〉(2者の間の...
affirm	…を『断言する』,明言する / (正式に)…を確認する,承認する / (法廷で)証言する
affirmation	断言;承認
affirmative	肯定的な / 〈U〉〈C〉肯定,是認;〈C〉肯定語 / 《the ~》(討論会での)賛成者側
affix	(…に)…をはり付ける,くっ付ける《+『名』+『to』+『名』》 / (…に)〈印〉を押す,〈署名など〉を添える《...
afflatus	《文》霊感;啓示
afflict	(肉体的に,精神的に)(…で)…を『苦しめる』,悩ます(distress)《+『名』+『with』+『名』 (a ...
affliction	(心身の)苦悩,難儀 / 苦悩(悩み)を引き起こすもの
affluence	(物質的な)裕福 / (思考・言葉などの)豊かさ
affluent	(物質的に)裕福な / (思考・言葉などが)豊富な,たくさんの;(…が)豊富な《+『in』+『名』》 / (川の)支流
afford	《can,could,be able toと共に用いて》〈金・時間〉の『余裕がある』 / 《文》〈物・事が〉…を『...
afforest	〈荒地・畑など〉を山林にする;〈土地〉に造林する,植林する
afforestation	造林,植林
affray	《法》(公共の場所での)乱闘,口論,けんか
affricate	破擦音
affright	(古風)《文》恐怖や恐れを引き起こす
affront	(人前で故意に)…を侮辱する,恥ずかしめる / 公然の侮辱
afghan	アフガニスタンの / アフガニスタン人 / アフガニスタン語
afghanistan	アフガニスタン(アジア南西部にある共和国;首都はKabul)
